cusip,issueDate,securityType,securityTerm,maturityDate,interestRate,refCpiOnIssueDate,refCpiOnDatedDate,announcementDate,auctionDate,auctionDateYear,datedDate,accruedInterestPer1000,accruedInterestPer100,adjustedAccruedInterestPer1000,adjustedPrice,allocationPercentage,allocationPercentageDecimals,announcedCusip,auctionFormat,averageMedianDiscountRate,averageMedianInvestmentRate,averageMedianPrice,averageMedianDiscountMargin,averageMedianYield,backDated,backDatedDate,bidToCoverRatio,callDate,callable,calledDate,cashManagementBillCMB,closingTimeCompetitive,closingTimeNoncompetitive,competitiveAccepted,competitiveBidDecimals,competitiveTendered,competitiveTendersAccepted,corpusCusip,cpiBaseReferencePeriod,currentlyOutstanding,directBidderAccepted,directBidderTendered,estimatedAmountOfPubliclyHeldMaturingSecuritiesByType,fimaIncluded,fimaNoncompetitiveAccepted,fimaNoncompetitiveTendered,firstInterestPeriod,firstInterestPaymentDate,floatingRate,frnIndexDeterminationDate,frnIndexDeterminationRate,highDiscountRate,highInvestmentRate,highPrice,highDiscountMargin,highYield,indexRatioOnIssueDate,indirectBidderAccepted,indirectBidderTendered,interestPaymentFrequency,lowDiscountRate,lowInvestmentRate,lowPrice,lowDiscountMargin,lowYield,maturingDate,maximumCompetitiveAward,maximumNoncompetitiveAward,maximumSingleBid,minimumBidAmount,minimumStripAmount,minimumToIssue,multiplesToBid,multiplesToIssue,nlpExclusionAmount,nlpReportingThreshold,noncompetitiveAccepted,noncompetitiveTendersAccepted,offeringAmount,originalCusip,originalDatedDate,originalIssueDate,originalSecurityTerm,pdfFilenameAnnouncement,pdfFilenameCompetitiveResults,pdfFilenameNoncompetitiveResults,pdfFilenameSpecialAnnouncement,pricePer100,primaryDealerAccepted,primaryDealerTendered,reopening,securityTermDayMonth,securityTermWeekYear,series,somaAccepted,somaHoldings,somaIncluded,somaTendered,spread,standardInterestPaymentPer1000,strippable,term,tiinConversionFactorPer1000,tips,totalAccepted,totalTendered,treasuryRetailAccepted,treasuryRetailTendersAccepted,type,unadjustedAccruedInterestPer1000,unadjustedPrice,updatedTimestamp,xmlFilenameAnnouncement,xmlFilenameCompetitiveResults,xmlFilenameSpecialAnnouncement,tintCusip1,tintCusip2,tintCusip1DueDate,tintCusip2DueDate
9128285X4,2019-01-31T00:00:00,Note,2-Year,2021-01-31T00:00:00,2.500000,,,2019-01-24T00:00:00,2019-01-28T00:00:00,2019,2019-01-31T00:00:00,,,,,8.000000,2,,Single-Price,,,,,2.577000,No,,2.560000,,No,,No,11:30 AM,11:00 AM,39581800000,3,102154600000,Yes,912821BG9,,,7572000000,9272000000,121531000000,Yes,100000000,100000000,Normal,2019-07-31T00:00:00,No,,,,,99.806335,,2.6000,,21123600000,26557600000,Semi-Annual,,,,,2.500000,2019-01-31T00:00:00,14000000000,5000000,14000000000,100,100,100,100,100,0,14000000000,318252800,Yes,40000000000,,,,2-Year,A_20190124_4.pdf,R_20190128_2.pdf,NCR_20190128_2.pdf,"BPD_SPL_20190124_1.pdf, BPD_SPL_20190124_2.pdf",99.806335,10886200000,66325000000,No,0-Month,2-Year,AV-2021,0,14191000000,No,0,,12.5000,Yes,2-Year,,No,40000052800,102572852800,133904800,Yes,Note,,,2019-01-28T11:33:06,A_20190124_4.xml,R_20190128_2.xml,,,,,
9128285Z9,2019-01-31T00:00:00,Note,5-Year,2024-01-31T00:00:00,2.500000,,,2019-01-24T00:00:00,2019-01-28T00:00:00,2019,2019-01-31T00:00:00,,,,,36.270000,2,,Single-Price,,,,,2.540000,No,,2.410000,,No,,No,01:00 PM,12:00 PM,40965284100,3,98718190000,Yes,912821BH7,,,6238000000,7713000000,121531000000,Yes,0,0,Normal,2019-07-31T00:00:00,No,,,,,99.645588,,2.5760,,24661640000,30992190000,Semi-Annual,,,,,2.470000,2019-01-31T00:00:00,14350000000,5000000,14350000000,100,100,100,100,100,0,14350000000,34781300,Yes,41000000000,,,,5-Year,A_20190124_7.pdf,R_20190128_4.pdf,NCR_20190128_3.pdf,"BPD_SPL_20190124_1.pdf, BPD_SPL_20190124_3.pdf",99.645588,10065644100,60013000000,No,0-Month,5-Year,U-2024,0,14191000000,No,0,,12.5000,Yes,5-Year,,No,41000065400,98752971300,18952300,Yes,Note,,,2019-01-28T13:02:44,A_20190124_7.xml,R_20190128_4.xml,,,,,
912796UU1,2019-01-29T00:00:00,Bill,8-Week,2019-03-26T00:00:00,,,,2019-01-22T00:00:00,2019-01-24T00:00:00,2019,,,,,,76.730000,2,,Single-Price,2.345000,,,,,,,2.740000,,,,No,11:30 AM,11:00 AM,34742691500,3,95559499000,Yes,,,,701730000,1475000000,69999000000,Yes,100000000,100000000,,,No,,,2.370000,2.412000,99.631333,,,,9143149000,9409499000,None,2.310000,,,,,2019-01-29T00:00:00,12250000000,5000000,12250000000,100,,100,100,100,0,12250000000,157463300,Yes,35000000000,,,,8-Week,A_20190122_1.pdf,R_20190124_1.pdf,NCR_20190124_1.pdf,,99.631333,24897812500,84675000000,No,56-Day,8-Week,,0,0,No,0,,,,8-Week,,No,35000154800,95816962300,80991300,Yes,Bill,,,2019-01-24T11:33:13,A_20190122_1.xml,R_20190124_1.xml,,,,,
912796SA8,2019-01-24T00:00:00,Bill,26-Week,2019-07-25T00:00:00,,,,2019-01-17T00:00:00,2019-01-22T00:00:00,2019,,,,,,56.920000,2,,Single-Price,2.430000,,,,,,,3.100000,,,,No,11:30 AM,11:00 AM,37040874000,3,118817206000,Yes,,,,1645000000,2540000000,90023000000,Yes,1000000000,1000000000,,,No,,,2.450000,2.515000,98.761389,,,,18102874000,24267206000,None,2.400000,,,,,2019-01-24T00:00:00,13650000000,5000000,13650000000,100,,100,100,100,0,13650000000,959929800,Yes,39000000000,,,,26-Week,A_20190117_1.pdf,R_20190122_2.pdf,NCR_20190122_2.pdf,,98.761389,17293000000,92010000000,No,182-Day,26-Week,,0,0,No,0,,,,26-Week,,No,39000803800,120777135800,410465200,Yes,Bill,,,2019-01-22T11:33:34,A_20190117_1.xml,R_20190122_2.xml,,,,,
9128285W6,2019-01-31T00:00:00,Note,10-Year,2029-01-15T00:00:00,0.875000,252.065320,252.502480,2019-01-10T00:00:00,2019-01-17T00:00:00,2019,2019-01-15T00:00:00,,,0.3860700000,99.4098610000,70.830000,2,,Single-Price,,,,,0.870000,Yes,2019-01-15T00:00:00,2.420000,,No,,No,01:00 PM,12:00 PM,12955260500,3,31380098500,Yes,912821BF1,1982-1984=100,,1854000000,2469000000,121531000000,Yes,0,0,Normal,2019-07-15T00:00:00,No,,,,,99.409861,,0.9190,0.998270,8948260500,10881098500,Semi-Annual,,,,,0.800000,2019-01-31T00:00:00,4550000000,5000000,4550000000,100,100,100,100,100,0,4550000000,44749200,Yes,13000000000,,,,10-Year,A_20190110_1.pdf,R_20190117_3.pdf,NCR_20190117_3.pdf,,99.409861,2153000000,18030000000,No,0-Month,10-Year,A-2029,0,14191000000,No,0,,,Yes,10-Year,1.7326562500,Yes,13000009700,31424847700,11679200,Yes,TIPS,0.386740,99.582138,2019-01-17T13:02:44,A_20190110_1.xml,R_20190117_3.xml,,,,,
912796UT4,2019-01-22T00:00:00,Bill,8-Week,2019-03-19T00:00:00,,,,2019-01-15T00:00:00,2019-01-17T00:00:00,2019,,,,,,68.240000,2,,Single-Price,2.350000,,,,,,,3.470000,,,,No,11:30 AM,11:00 AM,29795920000,3,103770000000,Yes,,,,2335000000,3285000000,69999000000,Yes,0,0,,,No,,,2.365000,2.407000,99.632111,,,,6534640000,18635000000,None,2.300000,,,,,2019-01-22T00:00:00,10500000000,5000000,10500000000,100,,100,100,100,0,10500000000,204411700,Yes,30000000000,,,,8-Week,A_20190115_2.pdf,R_20190117_2.pdf,NCR_20190117_2.pdf,,99.632111,20926280000,81850000000,No,56-Day,8-Week,,0,0,No,0,,,,8-Week,,No,30000331700,103974411700,104837700,Yes,Bill,,,2019-01-17T11:33:19,A_20190115_2.xml,R_20190117_2.xml,,,,,
912796US6,2019-01-15T00:00:00,Bill,8-Week,2019-03-12T00:00:00,,,,2019-01-08T00:00:00,2019-01-10T00:00:00,2019,,,,,,90.620000,2,,Single-Price,2.370000,,,,,,,3.250000,,,,No,11:30 AM,11:00 AM,29674661000,3,97302000000,Yes,,,,2067965000,3425000000,69986000000,Yes,100000000,100000000,,,No,,,2.390000,2.432000,99.628222,,,,7539050000,14072000000,None,2.340000,,,,,2019-01-15T00:00:00,10500000000,5000000,10500000000,100,,100,100,100,0,10500000000,225510500,Yes,30000000000,,,,8-Week,A_20190108_2.pdf,R_20190110_1.pdf,NCR_20190110_1.pdf,,99.628222,20067646000,79805000000,No,56-Day,8-Week,,0,0,No,0,,,,8-Week,,No,30000171500,97627510500,103726500,Yes,Bill,,,2019-01-10T11:32:57,A_20190108_2.xml,R_20190110_1.xml,,,,,
9128285V8,2019-01-15T00:00:00,Note,3-Year,2022-01-15T00:00:00,2.500000,,,2019-01-03T00:00:00,2019-01-08T00:00:00,2019,2019-01-15T00:00:00,,,,,63.990000,2,,Single-Price,,,,,2.523000,No,,2.440000,,No,,No,01:00 PM,12:00 PM,37834902900,3,92439570000,Yes,912821BE4,,,6710000000,8210000000,39244000000,Yes,100000000,100000000,Normal,2019-07-15T00:00:00,No,,,,,99.830664,,2.5590,,15852932900,20550570000,Semi-Annual,,,,,2.400000,2019-01-15T00:00:00,13300000000,5000000,13300000000,100,100,100,100,100,0,13300000000,65159200,Yes,38000000000,,,,3-Year,A_20190103_3.pdf,R_20190108_1.pdf,NCR_20190108_1.pdf,,99.830664,15271970000,63679000000,No,0-Month,3-Year,AH-2022,0,2088000000,No,0,,12.5000,Yes,3-Year,,No,38000062100,92604729200,33693700,Yes,Note,,,2019-01-08T13:03:08,A_20190103_3.xml,R_20190108_1.xml,,,,,
912796RZ4,2019-01-10T00:00:00,Bill,26-Week,2019-07-11T00:00:00,,,,2019-01-03T00:00:00,2019-01-07T00:00:00,2019,,,,,,81.660000,2,,Single-Price,2.440000,,,,,,,2.980000,,,,No,11:30 AM,11:00 AM,34905680000,3,106076710000,Yes,,,,1666660000,2435000000,89993000000,Yes,100000000,100000000,,,No,,,2.470000,2.536000,98.751278,,,,12663310000,13846710000,None,2.410000,,,,,2019-01-10T00:00:00,12600000000,5000000,12600000000,100,,100,100,100,0,12600000000,994577600,Yes,36000000000,,,,26-Week,A_20190103_2.pdf,R_20190107_1.pdf,NCR_20190107_1.pdf,,98.751278,20575710000,89795000000,No,182-Day,26-Week,,0,0,No,0,,,,26-Week,,No,36000257600,107171287600,462781400,Yes,Bill,,,2019-01-07T11:33:14,A_20190103_2.xml,R_20190107_1.xml,,,,,
912796UR8,2019-01-08T00:00:00,Bill,8-Week,2019-03-05T00:00:00,,,,2018-12-31T00:00:00,2019-01-03T00:00:00,2019,,,,,,75.090000,2,,Single-Price,2.355000,,,,,,,3.140000,,,,No,11:30 AM,11:00 AM,29779177500,3,94068000000,Yes,,,,2150090000,3375000000,69993000000,Yes,0,0,,,No,,,2.375000,2.417000,99.630556,,,,10671690000,14143000000,None,2.320000,,,,,2019-01-08T00:00:00,10500000000,5000000,10500000000,100,,100,100,100,0,10500000000,221037200,Yes,30000000000,,,,8-Week,A_20181231_2.pdf,R_20190103_1.pdf,NCR_20190103_2.pdf,,99.630556,16957397500,76550000000,No,56-Day,8-Week,,0,0,No,0,,,,8-Week,,No,30000214700,94289037200,115719200,Yes,Bill,,,2019-01-03T11:33:13,A_20181231_2.xml,R_20190103_1.xml,,,,,
912796RW1,2019-01-03T00:00:00,Bill,26-Week,2019-07-05T00:00:00,,,,2018-12-27T00:00:00,2018-12-31T00:00:00,2018,,,,,,89.630000,2,,Single-Price,2.465000,,,,,,,2.920000,,,,No,10:00 AM,09:30 AM,34343687000,3,103559057000,Yes,,,,960000000,1810000000,109982000000,Yes,980400000,980400000,,,No,,,2.505000,2.573000,98.726625,,,,17309057000,17709057000,None,2.420000,,,,,2019-01-03T00:00:00,12600000000,5000000,12600000000,100,,100,100,100,0,12600000000,675914000,Yes,36000000000,,,,26-Week,A_20181227_1.pdf,R_20181231_2.pdf,NCR_20181231_1.pdf,BPD_SPL_20181218_1.pdf,98.726625,16074630000,84040000000,No,183-Day,26-Week,,0,0,No,0,,,,26-Week,,No,36000001000,105215371000,301778100,Yes,Bill,,,2018-12-31T10:03:34,A_20181227_1.xml,R_20181231_2.xml,,,,,
912796RT8,2019-01-03T00:00:00,Bill,52-Week,2020-01-02T00:00:00,,,,2018-12-27T00:00:00,2018-12-31T00:00:00,2018,,,,,,62.170000,2,,Single-Price,2.510000,,,,,,,3.130000,,,,No,11:30 AM,11:00 AM,25437466000,3,80769784000,Yes,,,,1980000000,2730000000,109982000000,Yes,0,0,,,No,,,2.545000,2.631000,97.426722,,,,10205209000,11249784000,None,2.480000,,,,,2019-01-03T00:00:00,9100000000,5000000,9100000000,100,,100,100,100,0,9100000000,562625400,Yes,26000000000,,,,52-Week,A_20181227_2.pdf,R_20181231_3.pdf,NCR_20181231_3.pdf,BPD_SPL_20181218_1.pdf,97.426722,13252257000,66790000000,No,364-Day,52-Week,,0,0,No,0,,,,52-Week,,No,26000091400,81332409400,229457900,Yes,Bill,,,2018-12-31T11:33:22,A_20181227_2.xml,R_20181231_3.xml,,,,,
912796UQ0,2019-01-02T00:00:00,Bill,8-Week,2019-02-26T00:00:00,,,,2018-12-24T00:00:00,2018-12-27T00:00:00,2018,,,,,,24.280000,2,,Single-Price,2.390000,,,,,,,3.130000,,,,No,11:30 AM,11:00 AM,29774176000,3,93592000000,Yes,,,,948560000,1850000000,70002000000,Yes,100000000,100000000,,,No,,,2.420000,2.463000,99.630278,,,,9050856000,12862000000,None,2.350000,,,,,2019-01-02T00:00:00,10500000000,5000000,10500000000,100,,100,100,100,0,10500000000,126005500,Yes,30000000000,,,,8-Week,A_20181224_2.pdf,R_20181227_2.pdf,NCR_20181227_2.pdf,BPD_SPL_20181218_1.pdf,99.630278,19774760000,78880000000,No,55-Day,8-Week,,0,0,No,0,,,,8-Week,,No,30000181500,93818005500,74026500,Yes,Bill,,,2018-12-27T11:32:48,A_20181224_2.xml,R_20181227_2.xml,,,,,
9128285T3,2018-12-31T00:00:00,Note,7-Year,2025-12-31T00:00:00,2.625000,,,2018-12-20T00:00:00,2018-12-27T00:00:00,2018,2018-12-31T00:00:00,,,,,27.750000,2,,Single-Price,,,,,2.640000,No,,2.460000,,No,,No,01:00 PM,12:00 PM,31988328300,3,78682830000,Yes,912821BD6,,,4678000000,6160000000,76180000000,Yes,0,0,Normal,2019-06-30T00:00:00,No,,,,,99.651077,,2.6800,,21557978300,27143830000,Semi-Annual,,,,,2.288000,2018-12-31T00:00:00,11200000000,5000000,11200000000,100,100,100,100,100,0,11200000000,11829700,Yes,32000000000,,,,7-Year,A_20181220_1.pdf,R_20181227_3.pdf,NCR_20181227_3.pdf,BPD_SPL_20181218_1.pdf,99.651077,5752350000,45379000000,No,0-Month,7-Year,T-2025,0,18209000000,No,0,,13.1250,Yes,7-Year,,No,32000158000,78694659700,5453700,Yes,Note,,,2018-12-27T13:02:53,A_20181220_1.xml,R_20181227_3.xml,,,,,
9128285U0,2018-12-31T00:00:00,Note,5-Year,2023-12-31T00:00:00,2.625000,,,2018-12-20T00:00:00,2018-12-26T00:00:00,2018,2018-12-31T00:00:00,,,,,86.010000,2,,Single-Price,,,,,2.599000,No,,2.090000,,No,,No,01:00 PM,12:00 PM,40964967900,3,85743935000,Yes,912821BC8,,,3933000000,5433000000,76180000000,Yes,0,0,Normal,2019-06-30T00:00:00,No,,,,,99.874345,,2.6520,,21975967900,22534935000,Semi-Annual,,,,,2.400000,2018-12-31T00:00:00,14350000000,5000000,14350000000,100,100,100,100,100,0,14350000000,35050700,Yes,41000000000,,,,5-Year,A_20181220_2.pdf,R_20181226_2.pdf,NCR_20181226_2.pdf,"BPD_SPL_20181218_1.pdf, BPD_SPL_20181220_3.pdf",99.874345,15056000000,57776000000,No,0-Month,5-Year,AG-2023,0,18209000000,No,0,,13.1250,Yes,5-Year,,No,41000018600,85778985700,19607700,Yes,Note,,,2018-12-26T13:02:54,A_20181220_2.xml,R_20181226_2.xml,,,,,
9128285S5,2018-12-31T00:00:00,Note,2-Year,2020-12-31T00:00:00,2.500000,,,2018-12-20T00:00:00,2018-12-24T00:00:00,2018,2018-12-31T00:00:00,,,,,12.560000,2,,Single-Price,,,,,2.582000,No,,2.310000,,No,,No,11:30 AM,11:00 AM,39523090000,3,91811630000,Yes,912821BB0,,,3102000000,4802000000,76180000000,Yes,100000000,100000000,Normal,2019-06-30T00:00:00,No,,,,,99.769592,,2.6190,,17772630000,18972630000,Semi-Annual,,,,,2.400000,2018-12-31T00:00:00,14000000000,5000000,14000000000,100,100,100,100,100,0,14000000000,376993900,Yes,40000000000,,,,2-Year,A_20181220_5.pdf,R_20181224_3.pdf,NCR_20181224_3.pdf,"BPD_SPL_20181218_1.pdf, BPD_SPL_20181220_1.pdf, BPD_SPL_20181220_2.pdf",99.769592,18648460000,68037000000,No,0-Month,2-Year,BL-2020,0,18209000000,No,0,,12.5000,Yes,2-Year,,No,40000083900,92288623900,183558300,Yes,Note,,,2018-12-24T11:33:20,A_20181220_5.xml,R_20181224_3.xml,,,,,
912796RV3,2018-12-27T00:00:00,Bill,26-Week,2019-06-27T00:00:00,,,,2018-12-20T00:00:00,2018-12-24T00:00:00,2018,,,,,,6.550000,2,,Single-Price,2.460000,,,,,,,3.040000,,,,No,10:00 AM,09:30 AM,34216140800,3,107787265000,Yes,,,,425000000,1425000000,89994000000,Yes,1000000000,1000000000,,,No,,,2.480000,2.546000,98.746222,,,,22824465800,23452265000,None,2.440000,,,,,2018-12-27T00:00:00,12600000000,5000000,12600000000,100,,100,100,100,0,12600000000,783900000,Yes,36000000000,,,,26-Week,A_20181220_4.pdf,R_20181224_1.pdf,NCR_20181224_1.pdf,"BPD_SPL_20181218_1.pdf, BPD_SPL_20181220_1.pdf",98.746222,10966675000,82910000000,No,182-Day,26-Week,,0,0,No,0,,,,26-Week,,No,36000040800,109571165000,344658400,Yes,Bill,,,2018-12-24T10:03:00,A_20181220_4.xml,R_20181224_1.xml,,,,,
912796UP2,2018-12-26T00:00:00,Bill,8-Week,2019-02-19T00:00:00,,,,2018-12-18T00:00:00,2018-12-20T00:00:00,2018,,,,,,65.450000,2,,Single-Price,2.350000,,,,,,,2.980000,,,,No,11:30 AM,11:00 AM,29824037500,3,89361000000,Yes,,,,1925000000,2875000000,74998000000,Yes,30000000,30000000,,,No,,,2.375000,2.417000,99.637153,,,,9096000000,12436000000,None,2.315000,,,,,2018-12-26T00:00:00,10500000000,5000000,10500000000,100,,100,100,100,0,10500000000,146106300,Yes,30000000000,,,,8-Week,A_20181218_2.pdf,R_20181220_1.pdf,NCR_20181220_1.pdf,,99.637153,18803037500,74050000000,No,55-Day,8-Week,,0,0,No,0,,,,8-Week,,No,30000143800,89537106300,88132300,Yes,Bill,,,2018-12-20T11:33:06,A_20181218_2.xml,R_20181220_1.xml,,,,,
912796UN7,2018-12-18T00:00:00,Bill,8-Week,2019-02-12T00:00:00,,,,2018-12-11T00:00:00,2018-12-13T00:00:00,2018,,,,,,13.140000,2,,Single-Price,2.340000,,,,,,,3.810000,,,,No,11:30 AM,11:00 AM,29839151200,3,114094021000,Yes,,,,2969710000,4125000000,74998000000,Yes,0,0,,,No,,,2.360000,2.402000,99.632889,,,,13939106200,27269021000,None,2.310000,,,,,2018-12-18T00:00:00,10500000000,5000000,10500000000,100,,100,100,100,0,10500000000,161558300,Yes,30000000000,,,,8-Week,A_20181211_1.pdf,R_20181213_1.pdf,NCR_20181213_1.pdf,,99.632889,12930335000,82700000000,No,56-Day,8-Week,,0,0,No,0,,,,8-Week,,No,30000709500,114255579300,91287300,Yes,Bill,,,2018-12-13T11:33:02,A_20181211_1.xml,R_20181213_1.xml,,,,,
9128285R7,2018-12-17T00:00:00,Note,3-Year,2021-12-15T00:00:00,2.625000,,,2018-12-06T00:00:00,2018-12-11T00:00:00,2018,2018-12-15T00:00:00,0.1442300000,,,,84.560000,2,,Single-Price,,,,,2.709000,Yes,2018-12-15T00:00:00,2.590000,,No,,No,01:00 PM,12:00 PM,37794031200,3,98279200000,Yes,912821BA2,,,4737000000,6521000000,23994000000,Yes,100000000,100000000,Normal,2019-06-15T00:00:00,No,,,,,99.648536,,2.7480,,19083371200,27656200000,Semi-Annual,,,,,2.630000,2018-12-15T00:00:00,13300000000,5000000,13300000000,100,100,100,100,100,0,13300000000,105999200,Yes,38000000000,,,,3-Year,A_20181206_2.pdf,R_20181211_1.pdf,NCR_20181211_1.pdf,,99.648536,13973660000,64102000000,No,0-Month,3-Year,AU-2021,0,0,No,0,,13.1250,Yes,3-Year,,No,38000030400,98485199200,53330200,Yes,Note,,,2018-12-11T13:02:42,A_20181206_2.xml,R_20181211_1.xml,,,,,
912796RU5,2018-12-13T00:00:00,Bill,26-Week,2019-06-13T00:00:00,,,,2018-12-06T00:00:00,2018-12-10T00:00:00,2018,,,,,,0.450000,2,,Single-Price,2.460000,,,,,,,3.070000,,,,No,11:30 AM,11:00 AM,34933738000,3,109537538000,Yes,,,,1365000000,2310000000,90007000000,Yes,300000000,300000000,,,No,,,2.480000,2.546000,98.746222,,,,18471988000,21462538000,None,2.430000,,,,,2018-12-13T00:00:00,12600000000,5000000,12600000000,100,,100,100,100,0,12600000000,766291000,Yes,36000000000,,,,26-Week,A_20181206_1.pdf,R_20181210_2.pdf,NCR_20181210_2.pdf,,98.746222,15096750000,85765000000,No,182-Day,26-Week,,0,0,No,0,,,,26-Week,,No,36000029000,110603829000,326829100,Yes,Bill,,,2018-12-10T11:32:48,A_20181206_1.xml,R_20181210_2.xml,,,,,
912796UM9,2018-12-11T00:00:00,Bill,8-Week,2019-02-05T00:00:00,,,,2018-12-04T00:00:00,2018-12-06T00:00:00,2018,,,,,,93.150000,2,,Single-Price,2.370000,,,,,,,3.010000,,,,No,11:30 AM,11:00 AM,29959032500,3,90407000000,Yes,,,,1860000000,3160000000,75102000000,Yes,0,0,,,No,,,2.390000,2.432000,99.628222,,,,10603845000,13897000000,None,2.320000,,,,,2018-12-11T00:00:00,10500000000,5000000,10500000000,100,,100,100,100,0,10500000000,41024300,Yes,30000000000,,,,8-Week,A_20181204_2.pdf,R_20181206_2.pdf,NCR_20181206_2.pdf,BPD_SPL_20181204_1.pdf,99.628222,17495187500,73350000000,No,56-Day,8-Week,,0,0,No,0,,,,8-Week,,No,30000056800,90448024300,30466300,Yes,Bill,,,2018-12-06T11:33:01,A_20181204_2.xml,R_20181206_2.xml,,,,,
912796UL1,2018-12-06T00:00:00,Bill,8-Week,2019-01-29T00:00:00,,,,2018-12-03T00:00:00,2018-12-04T00:00:00,2018,,,,,,23.130000,2,,Single-Price,2.335000,,,,,,,3.240000,,,,No,11:30 AM,11:00 AM,29889510000,3,97155000000,Yes,,,,3074695000,4630000000,160005000000,Yes,0,0,,,No,,,2.360000,2.401000,99.646000,,,,14796950000,15950000000,None,2.300000,,,,,2018-12-06T00:00:00,10500000000,5000000,10500000000,100,,100,100,100,0,10500000000,110556100,Yes,30000000000,,,,8-Week,A_20181203_1.pdf,R_20181204_1.pdf,NCR_20181204_2.pdf,BPD_SPL_20181203_1.pdf,99.646000,12017865000,76575000000,No,54-Day,8-Week,,0,0,No,0,,,,8-Week,,No,30000066100,97265556100,64803100,Yes,Bill,,,2018-12-04T11:33:19,A_20181203_1.xml,R_20181204_1.xml,,,,,
912796RN1,2018-12-06T00:00:00,Bill,52-Week,2019-12-05T00:00:00,,,,2018-11-29T00:00:00,2018-12-04T00:00:00,2018,,,,,,24.070000,2,,Single-Price,2.600000,,,,,,,3.050000,,,,No,01:00 PM,12:00 PM,25353373000,3,78636754000,Yes,,,,1502035000,2390000000,160005000000,Yes,0,0,,,No,,,2.635000,2.726000,97.335722,,,,12338975000,13361754000,None,2.570000,,,,,2018-12-06T00:00:00,9100000000,5000000,9100000000,100,,100,100,100,0,9100000000,646668600,Yes,26000000000,,,,52-Week,A_20181129_2.pdf,R_20181204_3.pdf,NCR_20181204_3.pdf,BPD_SPL_20181203_1.pdf,97.335722,11512363000,62885000000,No,364-Day,52-Week,,0,0,No,0,,,,52-Week,,No,26000041600,79283422600,243993600,Yes,Bill,,,2018-12-04T13:03:09,A_20181129_2.xml,R_20181204_3.xml,,,,,
912796RS0,2018-12-06T00:00:00,Bill,26-Week,2019-06-06T00:00:00,,,,2018-11-29T00:00:00,2018-12-03T00:00:00,2018,,,,,,91.600000,2,,Single-Price,2.465000,,,,,,,3.050000,,,,No,11:30 AM,11:00 AM,34765125000,3,108741325000,Yes,,,,960000000,1935000000,160005000000,Yes,400000000,400000000,,,No,,,2.495000,2.562000,98.738639,,,,13421325000,14721325000,None,2.440000,,,,,2018-12-06T00:00:00,12600000000,5000000,12600000000,100,,100,100,100,0,12600000000,835006000,Yes,36000000000,,,,26-Week,A_20181129_3.pdf,R_20181203_1.pdf,NCR_20181203_1.pdf,,98.738639,20383800000,92085000000,No,182-Day,26-Week,,0,0,No,0,,,,26-Week,,No,36000131000,109976331000,314022000,Yes,Bill,,,2018-12-03T11:33:03,A_20181129_3.xml,R_20181203_1.xml,,,,,
9128285N6,2018-11-30T00:00:00,Note,7-Year,2025-11-30T00:00:00,2.875000,,,2018-11-21T00:00:00,2018-11-28T00:00:00,2018,2018-11-30T00:00:00,,,,,21.730000,2,,Single-Price,,,,,2.939000,No,,2.550000,,No,,No,01:00 PM,12:00 PM,31977842000,3,81614120000,Yes,912821AZ8,,,8647824500,10448700000,69157000000,Yes,0,0,Normal,2019-05-31T00:00:00,No,,,,,99.378525,,2.9740,,18104173500,22791420000,Semi-Annual,,,,,2.488000,2018-11-30T00:00:00,11200000000,5000000,11200000000,100,100,100,100,100,0,11200000000,22173000,Yes,32000000000,,,,7-Year,A_20181121_4.pdf,R_20181128_2.pdf,NCR_20181128_2.pdf,,99.378525,5225844000,48374000000,No,0-Month,7-Year,S-2025,2810075800,24916000000,No,2810075800,,14.3750,Yes,7-Year,,No,34810090800,84446368800,7043000,Yes,Note,,,2018-11-28T13:02:50,A_20181121_4.xml,R_20181128_2.xml,,,,,
9128285P1,2018-11-30T00:00:00,Note,5-Year,2023-11-30T00:00:00,2.875000,,,2018-11-21T00:00:00,2018-11-27T00:00:00,2018,2018-11-30T00:00:00,,,,,71.920000,2,,Single-Price,,,,,2.849000,No,,2.490000,,No,,No,01:00 PM,12:00 PM,39853291500,3,99648690000,Yes,912821AY1,,,4115900000,5890900000,69157000000,Yes,100000000,100000000,Normal,2019-05-31T00:00:00,No,,,,,99.976871,,2.8800,,23870931500,30085790000,Semi-Annual,,,,,2.780000,2018-11-30T00:00:00,14000000000,5000000,14000000000,100,100,100,100,100,0,14000000000,46739000,Yes,40000000000,,,,5-Year,A_20181121_2.pdf,R_20181127_3.pdf,NCR_20181127_3.pdf,,99.976871,11866460000,63672000000,No,0-Month,5-Year,AF-2023,3512594700,24916000000,No,3512594700,,14.3750,Yes,5-Year,,No,43512625200,103308023700,23972000,Yes,Note,,,2018-11-27T13:02:55,A_20181121_2.xml,R_20181127_3.xml,,,,,
